HUC8,WSF_1MW_DC,WF_1MW_DC,CF_1MW_DC,WF_norm,CF_norm,WSF_norm,Risk_score_equal_weights
15020005,88.13650938699156,21.633565473314498,0.7288462702406442,0.19039075723602233,0.7286295452239003,0.28834336289216633,0.402454555117363
14080103,43.341374852774734,30.63544946669845,0.7888997972595883,0.2768036370763703,0.7886652151141464,0.1411871043601828,0.4022186521835665
15020010,87.62684512491758,21.633565473314498,0.7288462702406442,0.19039075723602233,0.7286295452239003,0.2866690675318749,0.4018964566639325
10090210,24.371898980524865,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.07887057992736181,0.4015368206337735
15020015,86.10884599107868,21.633565473314498,0.7288462702406442,0.19039075723602233,0.7286295452239003,0.28168229664005195,0.4002341996999916
16030004,102.66198461266374,4.094840411263438,0.841531724171256,0.022029140661780133,0.841281491736162,0.33606092440492824,0.3997905189342901
16030002,81.15900748233138,25.77879600669572,0.703889422925586,0.23018257284427474,0.7036801189156758,0.26542160844570356,0.3997614334018847
11020004,54.91580923009835,3.8262122462735015,1.0002974419829178,0.01945046564663117,1.0,0.17921021725629166,0.399553560967641
14060006,81.89550587254585,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.26784107539553503,0.39952256522446267
10050011,22.501584009213513,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.07272641814916023,0.3994887667077063
10050005,21.22100915069524,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.06851960848312988,0.39808649681902947
15020008,84.04950309463479,21.633565473314498,0.7288462702406442,0.19039075723602233,0.7286295452239003,0.2749171602290067,0.39797915422964314
10250001,53.44167031599256,3.8262122462735015,1.0002974419829178,0.01945046564663117,1.0,0.17436753133935334,0.3979393323286615
10050013,21.047880476483787,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.06795086439503925,0.3978969154563326
10090203,80.26921742269064,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.26249856384683845,0.39774172804156377
16030003,79.02055618195692,25.77879600669572,0.703889422925586,0.23018257284427474,0.7036801189156758,0.25839659343708504,0.3974197617323452
16030001,78.85238349089794,25.77879600669572,0.703889422925586,0.23018257284427474,0.7036801189156758,0.25784413022292524,0.3972356073276253
15020016,78.77899770199436,25.77879600669572,0.703889422925586,0.23018257284427474,0.7036801189156758,0.2576030509575818,0.3971552475725108
15030201,76.46198816771822,22.8664003496377,0.7371126532719154,0.20222525900354174,0.736893470216935,0.249991455243173,0.3963700614878832
15050302,56.333971944758375,39.85430181712777,0.6399586586960201,0.3652992876545214,0.6397683647250082,0.18386901605774456,0.39631222281242473
15030101,77.08396151189754,25.77879600669572,0.703889422925586,0.23018257284427474,0.7036801189156758,0.2520346965725665,0.39529912944417234
15010002,77.08396151189754,25.77879600669572,0.703889422925586,0.23018257284427474,0.7036801189156758,0.2520346965725665,0.39529912944417234
15010001,77.08396151189754,25.77879600669572,0.703889422925586,0.23018257284427474,0.7036801189156758,0.2520346965725665,0.39529912944417234
11020007,71.96752814581122,3.784002018834009,0.9306234800850046,0.019045271876699965,0.9303467559011283,0.23522672849723122,0.3948729187583531
10250002,50.59462373676423,3.8262122462735015,1.0002974419829178,0.01945046564663117,1.0,0.16501471374382856,0.39482172646348657
